start,end,text
7587840,7593400," I'm not, I can't really name any names, but I will try and give as much detail as I can"
7593400,7600000," in the interest of you guys understanding what it is about without causing any problems"
7600000,7601680," for the people involved."
7601680,7608720," So someone who worked on a network storage product that I have really enjoyed using for"
7608720,7617760," a long time is no longer with that company and has a plan to create a NAS software that"
7617760,7625560," is basically everything that I've been, that I was asking for about that software and everything"
7625560,7632920," that you know, he and I have agreed on for a long time needs to be done to make DIY NAS"
7632920,7638640," more accessible to just average people."
7638640,7646880," So he is planning to, to start up and has asked me to come in as like an angel investor"
7646880,7652880," and basically give him a year or two of runway to get this thing off the ground."
7652880,7665000," Obviously there's some equity changing hands, but it's not, it's not about that for me and"
7665000,7667240," it's not about that for him."
7667240,7672760," He's already got some really interesting partnerships and he's already got some money from an established"
7672760,7678440," NAS software company on whose product he will be basing his."
7678440,7689600," So there's already some momentum and I am very supportive of like his vision for what"
7689600,7695680," an easy, what a user friendly NAS should be and he just, he doesn't want to go to a"
7695680,7697080," random investor."
7697080,7700680," What I'm trying to say is he could, but he would rather not."
7700680,7703720," And so he came to me saying, look, I agree with that."
7703720,7710120," Linus, I think this is an amount of money that you can probably afford."
7710120,7715280," I think that you understand my vision and believe in the product."
7715280,7722080," From my point of view, we don't review NAS software anyway."
7722080,7729560," We use it and we will continue to use it, but I don't see that as something that as long"
7729560,7735840," as we are sufficiently disclosing every, everything that anytime we're kind of covering that stuff,"
7735840,7738120," which we very rarely do."
7738120,7743920," I don't see it as a, as a huge conflict of interest, but yeah, no one seems to really"
7743920,7744920," care."
7744920,7745920," So maybe I just don't even need to keep talking to you."
7745920,7746920," Yeah, I want to focus on it."
7746920,7747920," Like, hey, it's cool."
7747920,7752680," I mean, you do review laptops and you invest in the laptop company and that was fine."
7752680,7757560," So like, yeah, I mean, the thing is like I, my personal commitment to you guys is that"
7757560,7759400," I'm not going to let it affect anything."
7759400,7763480," I haven't let it prevent, I haven't let my investment in framework prevent me from recommending"
7763480,7766280," another laptop over framework."
7766280,7769160," At the end of the day, you guys are just going to have to trust me."
7769160,7774400," And this is really, this is really frustrating for me because I know of other tech creators"
7774400,7777600," who have undisclosed investments."
7777600,7780200," We're not actually required to disclose anything."
7780200,7787520," I mean, we also know of tech creators that have taken, oh, I don't want to start up drama."
7787520,7789160," Yeah, I'm just going to keep going."
7789160,7790160," Yeah."
7790160,7795840," Um, so the thing is like on the one hand, I think you, it's, it's really easy to pick"
7795840,7798640," me apart and say, Hey, Linus is invested in framework."
7798640,7803720," So he, you know, whatever is bad and stuff."
7803720,7813520," But the reality of it is like guys, um, take the devil, you know, I guess it's from what"
7813520,7815920," my takeaway would be."
7815920,7816920," Yeah."
7816920,7824040," Um, and so yeah, I, I'm not going to be, I'm not going to pull punches."
7824040,7830640," I think that again, this is, this is a guy slash company who knows that I'm going to"
7830640,7833680," be his biggest critic as an investor."
7833680,7838760," And because we've got had a long time, long term working relationship, I'm, I'm comfortable"
7838760,7839760," with it."
7839760,7846280," And so that's, that's why I have soft confirmed, uh, the amount will be quite similar to my"
7846280,7847480," investment in framework."
7847480,7850480," So it's about a quarter million U S dollars."
7850480,7857240," And, um, if it comes to life, whether I make back any money or not, I'm going to be stoked"
7857240,7860360," on that investment because I really want this software to exist."
7860360,7861360," It would be nice."
7861360,7862360," Yeah."
7862360,7863360," Yeah."
7863360,7867920," There's just, there's something wrong with every DIY NAS software."
7867920,7874040," And the tipping point for me was when I was at home, I had gotten the email like a week"
7874040,7876160," earlier and been like, I don't want to deal with this."
7876160,7882400," Uh, cause I, I, I don't want to think about what's involved in saying yes, but I don't"
7882400,7883600," want to say no."
7883600,7887760," Uh, I understand why they're coming to me, but also they're putting a lot of pressure"
7887760,7888760," on me."
7888760,7889760," Yeah."
7889760,7894600," I kind of wish I wasn't in this situation was kind of was what I was thinking."
7894600,7899800," And then, um, for, for a number of reasons, I had to set up a NAS with something other"
7899800,7900800," than unrate."
7900800,7906120," So I'm, I'm using unrate as my main like virtualization NAS and it's got all my hard drives in it."
7906120,7911120," And I was, um, I was setting up a NAS that was going to be using SSDs for a significant"
7911120,7912120," amount of the storage."
7912120,7917120," Unrate still doesn't support trim on SSDs, which is catastrophic for both performance"
7917120,7918880," and the lifespan of the drives."
7918880,7921160," And I was like, well, that's not acceptable."
7921160,7922160," So you know what?"
7922160,7930280," I'm a set up true NAS and I was going through setting up true NAS and I started drafting"
7930280,7937720," an email back to, back to this person with everything about setting up true NAS that"
7937720,7942160," is just needlessly obtuse."
7942160,7943400," And I talked myself into it."
7943400,7949360," I was like, clearly the product that I want to exist does not exist."
7949360,7952480," And it might not, it might not be needlessly obtuse."
7952480,7954560," It is needlessly obtuse."
7954560,7956840," Don't make me show it to you in a professional stand."
7956840,7957840," No, it's neat."
7957840,7959200," Oh, well, yeah, sure."
7959200,7965440," But I'm talking for him to use personal at home NAS, which like doesn't need to be overly"
7965440,7967200," complicated."
7967200,7970800," There are some people that are going to, going to have home labs and they want that"
7970800,7974120," level of complication because it's like an experimental ground for them."
7974120,7977400," No, there's no reason for it to not work out of the box."
7977400,7983040," No, you can have complication and you can have it be endlessly configurable."
7983040,7987760," I'm not arguing with that, but it should work out of the box."
7987760,7994720," Or if you press a thing that doesn't work, that is, that contradicts another thing, it"
7994720,7998880," should tell you, if you're going to pop up an error message, it should be a verbose and"
7998880,8000440," helpful one."
8000440,8002240," No, I reject that."
8002240,8005120," I think an error message being verbose and helpful makes sense."
8005120,8007160," I don't necessarily think- But that's the kind of thing I'm talking about."
8007160,8009160," I don't know 100% what you're describing."
8009160,8011160," That's what I mean by obtuse."
8011160,8014400," Well, that's not always what that means."
8014400,8015400," Okay."
8015400,8017400," Here's something that's obtuse."
8017400,8019960," There's too many options or too many settings or whatever."
8019960,8020960," No, no, no."
8020960,8021960," Okay."
8021960,8031680," Obtuse means it's kind of needlessly complicated or unnecessarily difficult."
8031680,8032920," So here's something."
8032920,8040080," You can't rename the root Z pool unless you use the command line."
8040080,8042280," You can do it in the GUI."
8042280,8044680," There's a GUI place to rename it."
8044680,8046840," You can't, you just can't."
8046840,8050120," But you can totally do it if you just enter two commands."
8050120,8055360," So why don't you put a thing in the GUI and on the back end, it just issues those two"
8055360,8056600," f***ing commands."
8056600,8057600," That's fair enough."
8057600,8059600," Okay, that's obtuse."
8059600,8062880," Yeah, okay."
8062880,8068840," An SMB network share can be created but cannot be accessed unless you create a data set for"
8068840,8075400," your Z pool and happen across the little drop down to set it to SMB type."
8075400,8076400," That's obtuse."
8076400,8079520," So you would want it to automatically do that?"
8079520,8080960," That took me two days to figure it out."
8080960,8083200," I would want it to prompt me."
8083200,8088800," When I create my SMB share, it should say, \"Hey, you haven't created a data set for your"
8088800,8091360," Z pool and set it to SMB type.\""
8091360,8096440," Or you haven't set your Z pool to SMB type."
8096440,8102920," Clearly, I want an SMB network share and if there's a dependency, I should be prompted."
8102920,8106560," If you have a GUI, it should operate like GUI software."
8106560,8107480," I think that's fair enough."
8107480,8111040," I do want to defend command line straight up versions."
8111040,8112440," Yeah, that's fine."
8112440,8115160," That's not what I'm, that's not my problem."
8115160,8120600," My problem is if you have a GUI that has a field and there's obviously, there's no"
8120600,8125920," like operating system breaking problem that prevents you from changing that field because"
8125920,8130000," you can totally just do it with two simple commands, then you should be able to just"
8130000,8131000," change it."
8131000,8132000," Yeah."
8132000,8133000," Yeah."
8133000,8134000," That's obtuse."
8134000,8135840," That's what that word means."
8135840,8137000," Yeah."
8137000,8143360," Also, like every other NAS software I've ever used, missing the most basic of buttons, the"
8143360,8146480," restore everything to default button."
8146480,8148680," Yeah."
8148680,8152760," How on earth does that not exist?"
8152760,8155560," Anyone can accidentally change something."
8155560,8162440," Anyone, no matter how experienced, there should be a, hey, just reset to defaults, both with"
8162440,8164040," or without destroying data sets."
8164040,8170600," Factory reset settings is a nice thing to have."
8170600,8176240," So you know, this is just, this is the kind of, oh yeah, it was a total pain in the butt"
8176240,8179560," to verify that I had installed to a mirror."
8179560,8184360," Once you're booted, it's like not obvious that your boot drive is mirrored, which was"
8184360,8189520," really annoying, hidden behind some stupid drop down, deleting a random extra directory"
8189520,8194520," required command line for some reason, like just obtuse."
8194520,8196280," Which again, it requiring command line."
8196280,8202040," I don't have a problem with on its own, but when it's for normal users, then yes."
8202040,8210320," If it's to delete a directory that like I can view, but just is impossible to remove"
8210320,8214160," unless I go into the command line."
8214160,8217160," Anywho, obtuse."
8217160,8220320," And so that's, that's, that's my hope."
8220320,8223320," That's what I hope this would solve."
8223320,8225160," That's what I hope."
8225160,8227160," Oh man."
8227160,8232520," I feel like we were looking at the topics for this week's land show thinking like what"
8232520,8234120," are we going to talk about?"
8234120,8237320," And we have been live for like over two hours."
8237320,8240560," Yeah, we, I totally, we can, we can riff on stuff sometimes."
8240560,8245320," Yeah, iCloud now has end to end encryption and the CSAM thing where they're, where they're"
8245320,8250480," searching for child sexual abuse material in iCloud photos has apparently been scrapped."
8250480,8254480," They will still be monitoring iMessage."
8254480,8259200," The FBI is none too pleased about the increased iCloud encryption saying in a statement, this"
8259200,8262920," hinders our ability to protect the American people from criminal acts ranging from cyber"
8262920,8266080," attacks and violence against children to drug trafficking."
8266080,8268960," The British are apparently super upset about it as well."
8268960,8273400," Obviously we are, we take a realistic approach."
8273400,8279240," We are mostly pro encryption, pro personal privacy, but also understand the other perspective."
8279240,8286680," I think it's kind of fair to, a fair way to, to frame our stance on this sort of thing."
8286680,8293080," I also just, I don't know, man, I, I don't, I don't trust Apple that much."
8293080,8298280," I mean, I guess technically, technically this is, this is verifiable."
8298280,8304080," It's just that the way that Apple protects their Chinese users data is not very protected"
8304080,8305240," at all."
8305240,8310640," It's, I don't know, they've, they've, they've shown a willingness."
8310640,8316680," They've, they've gone to, they've gone to bat for user privacy before."
8316680,8321280," Like the San Bernardino killer's case was a, was a really high profile one, but then"
8321280,8327640," they've also completely caved when the stakes are high enough."
8327640,8331800," Like that, if you go into, if you go down the rabbit hole on that data center that they"
8331800,8336880," are mandated to store all Chinese users data on and how it's like essentially run by the"
8336880,8337880," CCP."
8337880,8339800," I think the whole key."
8339800,8340800," Yeah."
8340800,8343440," And once you have physical access to a server, nothing else matters."
8343440,8344440," Yeah."
8344440,8345440," So."
8345440,8348800," Xbox games are $70 now though."
8348800,8349800," Yeah."
8349800,8352800," Are PlayStation games as well?"
8352800,8354560," I don't think so."
8354560,8358880," Can we just, can we talk about the fact that this is even news?"
8358880,8366240," Like the fact that games were pinned at $60 basically from my childhood until now is incredible."
8366240,8367240," Yeah."
8367240,8368240," How much would that be?"
8368240,8369920," Doing an inflation calculator thing."
8369920,8370920," Yeah."
8370920,8371920," Sure."
8371920,8372920," Yeah."
8372920,8373920," Let me, I'll do it real quick."
8373920,8374920," I'm looking up."
8374920,8379680," So, oh, this is probably Canadian."
8379680,8382760," I'm going to work here too on PlayStation is $90 Canadian."
8382760,8384720," That doesn't."
8384720,8385720," That's probably about $70."
8385720,8386720," Yeah."
8386720,8392040," Because I thought, I thought PlayStation did it already."
8392040,8393440," That's why I was saying this."
8393440,8394440," Yeah."
8394440,8395440," But being that's wrong, I don't know."
8395440,8404640," In 1992, if I purchased an item for $60, then in 2022, that same item would cost $127.45,"
8404640,8409480," which in fairness, if you buy like a complete package or all the DLCs, many games actually"
8409480,8411240," do cost that much."
8411240,8412240," Definitely."
8412240,8419480," But there's been this unwillingness or inability or whatever it is."
8419480,8426680," There's been this block that has kept game developers from, especially on console, from"
8426680,8431040," deviating from this like $59.99 sell price."
8431040,8432040," Yeah."
8432040,8438560," I think they would have to all do it simultaneously for like the triple A $6.99 price thing or whatever"
8438560,8439560," it is."
8439560,8440560," But are 59?"
8440560,8441560," Because that'd be $60."
8441560,8444440," Apparently PlayStation has been $70 for PS5."
8444440,8445440," Yeah."
8445440,8446760," So I thought Sony blazed first."
8446760,8447760," Yeah."
8447760,8448760," Yeah."
8448760,8452920," And that's a difficult thing to do because you're competing against another console."
8452920,8453920," Yeah."
8453920,8459360," And if that other console, all their games is $10 cheaper like, I don't know if that can"
8459360,8460360," be rough."
8460360,8462060," Yeah."
8462060,8475980," This is pretty big."
8475980,8480780," Adobe is going to be selling AI stock images."
8480780,8484180," I have so many issues with AI art."
8484180,8487180," They brand this as amplifying human creativity."
8487180,8488180," I mean, I think it can."
8488180,8489180," But when it's trained off of other people's art, it's such a huge issue."
8489180,8493060," Of something in the notes, there was some thing."
8493060,8499700," They fed GPT three prompts into this other thing and it gave them interior design stuff."
8499700,8503420," I had never heard of the thing that they used and it was an AI art program."
8503420,8504420," Yeah."
8504420,8505420," So I went to go check it out."
8505420,8508500," The front page for this, I don't remember the name, it doesn't matter."
8508500,8514980," The front page for this AI art thing puts, I think it's like six or nine random recently"
8514980,8517260," generated AI art photos."
8517260,8518260," Yeah."
8518260,8525980," One of them was like almost freaking identical to something that I've seen before."
8525980,8531380," So I called my girlfriend over in Shoder and was like, I know where this photo came from"
8531380,8533900," and I want you to see it before I go look for it."
8533900,8535340," So I can prove that I called this."
8535340,8536340," Yeah."
8536340,8539660," And I went and found the original and it's like almost spot on."
8539660,8544460," It looks like someone did some fairly mild filters in Photoshop."
8544460,8545460," Right."
8545460,8548700," And I got it done like it's really close."
8548700,8550020," People are trained with other people's art."
8550020,8552060," It's not the same at all."
8552060,8555260," That's a bad tick."
8555260,8563940," It's like when you, when you farm it out this way, it becomes not similar."
8563940,8564940," Yes."
8564940,8566460," Of course, people are trained off of other people's art."
8566460,8568380," People are trained off of other people's everything."
8568380,8570340," That's how like learning works."
8570340,8575100," But when you have it copy, it becomes a bit of a problem."
8575100,8578580," Now, these things being original works becomes very questionable."
8578580,8584780," Their generative AI policy prohibits submissions based on third party content, including text"
8584780,8591380," prompts referring to people, places, property or a particular artist's style without authorization."
8591380,8597980," So the prompt can't be a particular artist's style, but it can be trained off of that artist."
8597980,8605740," But I don't know, they're saying that they are going to seek to compensate people whose"
8605740,8608340," art is used to train the AI."
8608340,8614900," Of course, this is a process that we have no way of actually validating as outsiders."
8614900,8615900," Yeah."
8615900,8621860," We're heading into interesting waters."
8621860,8626180," Apparently, some PlayStation 5 games are $80, by the way."
8626180,8627180," Oh."
8627180,8628180," Yeah."
8628180,8634220," So that means Xbox games are still cheaper."
8634220,8636460," Yeah, I guess so."
8636460,8637460," Depending on which one."
8637460,8638460," Is it $79?"
8638460,8642380," When they say it's $70 now, is it $79.99 or is it $69.99?"
8642380,8643860," I don't know."
8643860,8646180," I would hope they mean $69.99."
8646180,8647180," Yeah."
8647180,8648180," Yeah."
8648180,8650380," Man, I'm already screwing it up."
8650380,8653020," We're supposed to stop calling $69.99, $69.99."
8653020,8655020," We're supposed to call it $70."
8655020,8656900," I don't know if it's going to work."
8656900,8659500," The game is right, but I just don't know if it's going to happen."
8659500,8660500," Yeah."
8660500,8664980," Oh, merch messages."
8664980,8665980," What about them?"
8665980,8666980," Hit me, Dan."
8666980,8667980," Okay."
8667980,8668980," I'm going here from Elliot."
8668980,8673700," What do you think the education system can will do to counter the use of AI's like chat"
8673700,8676340," GPT for cheating?"
8676340,8681620," I guess you know, you could also think about these Adobe AI's as well."
8681620,8683460," Luke and I talked about this afterward."
8683460,8691980," I mean, I think one of the big things is going away from assignments that are right"
8691980,8700740," this thing and moving towards assignments that are more based around critiquing or validating"
8700740,8701740," a thing."
8701740,8704300," I think that, I mean, you know what's interesting?"
8704300,8706500," I was thinking about this after we talked."
8706500,8710380," And one of the things that we did in our in my like challenge English class was we would"
8710380,8716460," actually have to write the entire assignment in class sometimes."
8716460,8717460," Is that valuable?"
8717460,8718460," Yeah."
8718460,8720900," This is this comes back to the calculator question."
8720900,8721900," Oh, yes."
8721900,8722900," Okay."
8722900,8726220," It's well, it's valuable for the teacher because it shows."
8726220,8728140," Yeah, but it's valuable for the student."
8728140,8729140," Oh, okay."
8729140,8730140," Yes."
8730140,8734500," It's like is doing five times five valuable in a world where you have calculators, but"
8734500,8739260," that's not what you're doing because in this case, we're talking about essay writing."
8739260,8746540," So what you are doing is you are practicing the process of making an argument, which no,"
8746540,8751300," you are not going to be able to replace with an AI because you're going to have to make"
8751300,8753380," arguments verbally as well."
8753380,8761580," So you are you are training the skill of creating an argument, backing it up, and then"
8761580,8762940," summarizing your argument."
8762940,8764860," That's what an essay is."
8764860,8771180," And for the teacher, they are then marking not just your grammar and spelling or whatever"
8771180,8772180," else."
8772180,8780540," They're marking your thought process, your ability to construct a cogent argument, which is arguably"
8780540,8783860," the most valuable possible life skill."
8783860,8790300," If you cannot convey your ideas in a convincing way to other people, what possible hope do"
8790300,8791300," you have?"
8791300,8792660," That's why I liked we've talked about this before."
8792660,8797340," And I found a teacher that wouldn't mark me on my punctuation quite as hard all the time,"
8797340,8801540," because there was no way I was going to ever get that right with the dyslexia stuff and"
8801540,8802540," whatnot."
8802540,8803540," It was always going to be a problem."
8803540,8806700," So it was nice when he started grading on those things a little bit more."
8806700,8807700," And that makes sense."
8807700,8809420," You know what something very fun to do?"
8809420,8815620," Is ask a GPT how classrooms should operate in a world that has GPT in it?"
8815620,8816620," Interesting."
8816620,8820340," It actually gives pretty good answers related to what you were just saying."
8820340,8821780," I wasn't actually in disagreement."
8821780,8823940," I was just challenging that."
8823940,8825420," But like it's..."
8825420,8826940," I won't have to fire you."
8826940,8827940," Oh good."
8827940,8828940," Yeah."
8828940,8833140," As long as you don't actually disagree with me publicly."
8833140,8835260," That was an almost straight face delivery of that."
8835260,8836980," I am 100% joking."
8836980,8838980," I feel like I have to clarify that these days."
8838980,8839980," Good."
8839980,8843900," I don't have to fire you."
8843900,8845220," Yeah."
8845220,8846220," It's interesting."
8846220,8853660," So just doing things in when it would be a problem potentially slightly different ways."
8853660,8857260," Having people do observed original creation a little bit more like you were just talking"
8857260,8858820," about."
8858820,8865740," But it also talks about how in some cases, not that one, the calculator problem."
8865740,8872060," Like what is really the point if the point isn't something slightly alternative?"
8872060,8878900," Like maybe you should get them to do things that are more alike what they would do with"
8878900,8882940," this output because output is not always going to be perfect or it might not always be what"
8882940,8883940," you're looking for."
8883940,8887060," So you need to learn refinement and you need to learn like..."
8887060,8888060," Yeah."
8888060,8889060," You could just grade harder."
8889060,8890060," Yeah."
8890060,8891060," Like that's another thing too."
8891060,8896540," Like if the assignment is a book report on the adventures of Tom Sawyer or something like"
8896540,8901260," that, you could basically tell them, \"Look, you can use any tool you want including in"
8901260,8904300," AI generator."
8904300,8906460," But know this."
8906460,8911940," If you get a plot point detailed wrong or you have a spelling error, you immediately"
8911940,8915020," lose 50% of your grade because I'll be able to tell you didn't read it."
8915020,8923460," So you need to know the subject matter cold in order to tell if the AI output is actually"
8923460,8924460," accurate."
8924460,8926500," I like this one."
8926500,8929620," Someone said have more in class debate."
8929620,8930620," That's an interesting one."
8930620,8933580," There's maybe some problems with that."
8933580,8934580," I don't know."
8934580,8943280," Yeah, not everybody participates in class and like oral participation is..."
8943280,8952820," Sometimes it encourages the wrong people to participate too much and doesn't allow some"
8952820,8956060," of the more thoughtful people, especially if we're talking like high school, some of"
8956060,8961780," the more thoughtful people to really share what they're thinking."
8961780,8963460," There's no perfect solution."
8963460,8967580," So what you really need is a balance of different approaches."
8967580,8972380," I think really the most important thing and I've been surprised at how many don't."
8972380,8973380," I've also been..."
8973380,8975940," Okay, yeah, I've got a couple things to go over."
8975940,8980900," I think it's very important that teachers are aware of its existence and that they don't"
8980900,8985940," necessarily continue following the exact status quo that they have been for a while because"
8985940,8987940," this is going to change the game."
8987940,8991060," Something I've been surprised about, people have been throwing around usage statistics."
8991060,8997580," It got to 1 million users in five days, which is pretty crazy, and they've been comparing"
8997580,9003180," that to other meteoric rises of other things like Instagram and Facebook and yada yada."
9003180,9004180," Sure."
9004180,9006740," I'm actually surprised it's not more."
9006740,9008240," Really?"
9008240,9010660," Maybe the speed like five days to get to 1 million?"
9010660,9011660," Okay, sure."
9011660,9016940," I'm surprised the number that it got to wasn't actually higher because I'm stunned that every"
9016940,9020740," student that has heard of this is not immediately using it."
9020740,9027300," Yeah, because the window for using it is very narrow."
9027300,9030460," Yeah, the education system is going to respond."
9030460,9034420," They have to and it's still online now."
9034420,9039180," It is now bookmarked and always open on my computer at all points in time because I"
9039180,9040180," have started to get..."
9040180,9043640," That's how he's always been doing his work anyway by cheating so he might as well cheat"
9043640,9044640," more efficiently."
9044640,9047140," I mean, if I could, why not?"
9047140,9048140," But like..."
9048140,9051020," I've never gotten a real date working my life."
9051020,9057220," If you can take shortcuts that are good, that like one of my best friends growing up"
9057220,9058220," used to..."
9058220,9062180," This is not how he said it, but he effectively said like being lazy is a virtue."
9062180,9063180," Yeah."
9063180,9066340," Because and he's a back end developer now, it makes sense."
9066340,9070740," Because he will find ways to like not have to do this repetitive task or whatever."
9070740,9074300," It doesn't mean he's worse at it, but he's going to be creative and inventive to make"
9074300,9078860," it so that that thing is better or is now automated or whatever else."
9078860,9082100," And like, yeah, you should use the tools you have."
9082100,9084860," But I use it in place of Google search sometimes now."
9084860,9085860," Yeah."
9085860,9086860," I'm careful."
9086860,9088020," You got to validate."
9088020,9089060," You have to validate."
9089060,9090060," Yep."
9090060,9095740," But like, yeah, there's fairly simple things that I'll Google to try to get an answer for"
9095740,9096740," it."
9096740,9099300," And I'm like, okay, I got three ads."
9099300,9107100," I got some clearly clickbaity websites that are just throwing like, like something that"
9107100,9116700," I hate doing is searching for reviews of like anything that isn't a section that has large"
9116700,9118140," creators behind it."
9118140,9121780," Because you're just going to get all these websites that are just like Amazon click farm"
9121780,9122780," websites."
9122780,9123780," Right."
9123780,9125780," And I'm like, oh, this is the top 10."
9125780,9127780," It's DVD oil, whatever."
9127780,9128780," Whatever."
9128780,9132260," It's still working goggles, like scuba, whatever, like anything that you're looking for, don't"
9132260,9134860," just be like, God, what are they actually?"
9134860,9138580," Well, probably the top 10 products on Amazon and every single one of them has an Amazon"
9138580,9141380," link because they just want you to use their affiliate so they can make money."
9141380,9142460," That's all they actually want."
9142460,9143700," It's not actually good."
9143700,9145420," It's so annoying."
9145420,9149380," So with like those types of things, it's nicer to be able to just ask GBT and have it spit"
9149380,9150380," out an answer."
9150380,9151380," Yeah."
9151380,9153060," That is actually an answer right away."
9153060,9157540," It might not be right and you need to verify and you need to make sure that it's not like"
9157540,9158900," complete crap."
9158900,9164500," But it's usually if you know that it will confidently lie, in my opinion, it's not that"
9164500,9166020," hard to notice when it is."
9166020,9167020," Yeah."
9167020,9170180," But you have to be aware that it will do that."
9170180,9171180," Yeah."
9171180,9172180," Dan."
9172180,9173180," Sure."
9173180,9178260," Do you want to stay on the same vein or switch to something else?"
9178260,9179260," Yes."
9179260,9180260," Okay."
9180260,9181260," This one's from Bryant."
9181260,9184380," \"What flow has banned the use of GPT completely?"
9184380,9185380," Blanket ban?"
9185380,9186380," All of it."
9186380,9187580," Do you think this is the right move?"
9187580,9191140," Do you think we need some sort of AI detection for these kinds of systems?\""
9191140,9194200," \"Not gonna lie, I was reading."
9194200,9197600," What do you think, Educates Census of the United States?\""
9197600,9198600," Okay."
9198600,9199600," \"No, that's the third one."
9199600,9200600," The third one.\""
9200600,9201600," \"Yeah, the bottom one.\""
9201600,9202600," \"Yeah, go ahead.\""
9202600,9203600," \"Wait, the bottom one.\""
9203600,9204600," \"No.\""
9204600,9206340," \"Stack overflow has banned the use of chat GPT at all.\""
9206340,9207900," \"Like, so I heard about this."
9207900,9210060," Do you think this is the right move?\""
9210060,9211060," \"Yes.\""
9211060,9219460," \"You think we need some sort of…\""
9219460,9221780," \"I don't think there's anything they can do about it.\""
9221780,9224900," \"Yeah, how are they gonna prove it?\""
9224900,9226900," \"Yeah.\""
9226900,9227900," \"The outputs from…\""
9227900,9228900," \"That's the thing."
9228900,9230700," Chat GPT seemed to be unique.\""
9230700,9234500," \"It's like banning being gay.\""
9234500,9236500," \"People are gonna do it anyways.\""
9236500,9245700," \"It just is, and so all you're doing is forcing something underground, which is not beneficial"
9245700,9246700," to anyone.\""
9246700,9249260," \"Yeah, it's, I don't know."
9249260,9251660," I don't really get the…\""
9251660,9259420," \"Ah, there's a lot of controversy around this because people think it's gonna take their"
9259420,9260780," jobs."
9260780,9262780," I don't necessarily think so.\""
9262780,9264340," \"And banning it ain't gonna change that.\""
9264340,9265340," \"That too."
9265340,9268900," I'm pretty strongly of the opinion, and I've talked about this offline."
9268900,9274500," I don't think I talked about this on the show much, and I felt this much more strongly"
9274500,9277060," after watching Theo's video on this.\""
9277060,9279980," \"Am I gonna be able to…\""
9279980,9288580," \"Yeah, so Theo, the CEO of Ping.GG, we use them for our remote calls, so like when"
9288580,9294420," I was in France and Serbia, and we had to do a show, we used Ping.GG, we've used them"
9294420,9296300," for remote calls for a while."
9296300,9302220," He makes YouTube videos as well, and he has a pretty good video on using it for development."
9302220,9307860," Now he's much more of an advanced developer, so he was not as interested in using it all"
9307860,9314420," the time, because I think the best use case for it right now is for people that aren't."
9314420,9318420," So he's more interested in things like co-pilot and whatnot, because he's actually gonna get"
9318420,9320900," in there and write stuff originally."
9320900,9324940," But he got it to do some impressive things, he also got it to fail, which is I think what"
9324940,9326860," pretty much everyone has done who's been using it."
9326860,9329940," But yeah, after watching his video I felt this even more strongly."
9329940,9339740," I think companies that do layoffs say, say, GBT4 comes out, and the new chatbot is like"
9339740,9340740," crazy."
9340740,9343420," If I, these are numbers are going to be wrong."
9343420,9348580," If I remember correctly, oh man, what was it?"
9348580,9355700," GBT3 is on like 300 million or 3 billion functions that it was trained on or something."
9355700,9356700," That's probably wrong."
9356700,9363940," And GBT4 is going to be like, is it like four times or five times as much?"
9363940,9366700," Like GBT4 is going to be a big jump, theoretically."
9366700,9370180," You have some diminishing returns and whatnot, but it's going to be a big jump."
9370180,9375980," GBT4 will be over 500 times larger than GBT3."
9375980,9379700," That means that it would have roughly the same number of parameters or connections as"
9379700,9382300," there are synapses in the human brain."
9382300,9383300," Yeah."
9383300,9386900," So you think GBT3 with a chatbot is pretty cool?"
9386900,9388620," GBT4 is coming, baby."
9388620,9390500," It's going to be nuts."
9390500,9394500," So like this is happening and it's going to get a lot better."
9394500,9395700," Does it have flaws right now?"
9395700,9396700," Yes."
9396700,9398940," One of the big ones that I've talked about is the rate limiting stuff."
9398940,9399940," That's a thing."
9399940,9403300," If it could just write and write and write and write and write, it would be significantly"
9403300,9408300," stronger."
9408300,9411580," They try to write some code for them and it doesn't work."
9411580,9414860," And they ask me why it doesn't work and they send it to me and I'm like, oh, because yeah,"
9414860,9416860," I mean, it stopped writing part way through."
9416860,9417860," It's truncated."
9417860,9420980," It's truncated code doesn't end."
9420980,9423980," But it's coming."
9423980,9430460," And I think the companies that do mass layoffs because whatever version, maybe like GBT7 becomes"
9430460,9434340," good enough that you can replace certain levels of developers with it, the companies"
9434340,9440980," that do layoffs because of that are going to be the ones that fail long term."
9440980,9446900," And the companies that go, wow, the developers that we have on staff right now are so much"
9446900,9453140," more just better that we are producing at a higher rate, that we are more competitive,"
9453140,9455340," that we are this, that we are that."
9455340,9458980," Our code base is more stable because people are able to spend more time working on maintenance"
9458980,9460740," tasks, all these different things."
9460740,9465940," The companies that see that and either they don't fire, they either stay at their current"
9465940,9470540," staff levels or they hire more because their company is more effective at doing the thing"
9470540,9473460," that it tries to do are going to be the companies that succeed."
9473460,9475740," I feel quite strongly about this."
9475740,9481460," I think you're going to see companies take short term gains in the way of laying off"
9481460,9487580," people to lower their salary count that they have to pay compared to their income."
9487580,9490980," And then you're going to see other companies that don't take those short term gains."
9490980,9496540," They keep working at the level that they have been and they just start massively outperforming"
9496540,9498580," this other company that laid people off."
9498580,9501860," And this company that laid people off is going to go bye bye and the company that didn't"
9501860,9503940," is going to notably succeed."
9503940,9507540," I think and deeply hope that that's what's going to happen."
9507540,9511020," With that said, there's been some pretty good discussion in the float plane chat about why"
